upload_date,media_type,likes,shares,saves,engagement_rate
2025-01-10 09:25:22.954916,Reel,98998,4263,2351,14.94
2025-02-22 09:25:22.954916,Video,8221,97,102,1.12
2025-09-27 09:25:22.954916,Carousel,52754,1207,6220,3.6
2025-07-31 09:25:22.954916,Reel,167640,4810,5410,14.97
2025-05-29 09:25:22.954916,Video,176762,3276,14229,17.33
2025-10-21 09:25:22.954916,Reel,178643,372,12856,28.75
2025-07-01 09:25:22.954916,Photo,18298,905,4976,1.63
2025-09-25 09:25:22.954916,Photo,76064,3492,14728,7.28
2024-11-22 09:25:22.954916,Carousel,56360,3340,424,4.41
2025-02-27 09:25:22.954916,Reel,78237,4575,2261,4.43
2025-05-27 09:25:22.954916,Photo,183691,4028,7548,19.66
2025-05-29 09:25:22.954916,Video,154940,2495,3662,15.46
2025-05-24 09:25:22.954916,Photo,60192,3936,11163,6.9
2024-12-13 09:25:22.954916,Carousel,95193,1604,14484,9.24
2025-11-18 09:25:22.954916,Photo,77435,2877,11548,7.2
2025-09-07 09:25:22.954916,Video,70406,285,1945,5.13
2025-07-20 09:25:22.954916,Photo,181087,714,6401,12.02
2025-07-02 09:25:22.954916,Photo,141048,4923,6828,7.52
2025-04-08 09:25:22.954916,Photo,113727,2939,7220,5.67
2025-06-13 09:25:22.954916,Photo,155694,479,10565,12.53
2025-09-05 09:25:22.954916,Reel,146431,692,7848,9.39
2025-06-07 09:25:22.954916,Photo,52317,3412,10862,13.71
2025-03-21 09:25:22.954916,Reel,3687,2109,9052,1.9
2025-09-14 09:25:22.954916,Reel,60271,3828,7820,7.3
2024-12-25 09:25:22.954916,Photo,107109,1783,9692,5.44
2025-02-02 09:25:22.954916,Reel,188766,945,631,14.04
2025-07-24 09:25:22.954916,Photo,92825,1734,11162,74.2
2025-09-15 09:25:22.954916,Photo,92854,2640,3079,8.78
2025-06-25 09:25:22.954916,Carousel,88977,3515,6474,11.32
2025-11-16 09:25:22.954916,Video,107053,762,757,5.23
2025-07-10 09:25:22.954916,Video,89788,1916,13332,12.41
2025-03-16 09:25:22.954916,Reel,32789,4808,13111,3.95
2025-11-09 09:25:22.954916,Carousel,20246,1511,10124,2.19
2025-08-14 09:25:22.954916,Carousel,115554,1913,373,20.68
2025-10-03 09:25:22.954916,Video,153174,180,5842,12.47
2024-12-08 09:25:22.954916,Reel,163997,2389,5571,28.85
2024-12-09 09:25:22.954916,Photo,142159,3669,10243,6.69
2025-01-03 09:25:22.954916,Reel,111709,1069,11774,12.5
2025-08-27 09:25:22.954916,Reel,162340,923,7778,59.1
2025-08-17 09:25:22.954916,Carousel,51871,2145,12162,21.54
2025-09-18 09:25:22.954916,Reel,113669,1658,13074,6.45
2024-11-29 09:25:22.954916,Video,56401,3852,575,4.44
2024-12-14 09:25:22.954916,Reel,59377,3729,11931,4.92
2025-10-09 09:25:22.954916,Photo,109175,3615,8337,55.61
2025-07-29 09:25:22.954916,Video,85623,1729,5279,49.96
2025-05-16 09:25:22.954916,Carousel,8132,991,5519,1.02
2025-02-21 09:25:22.954916,Photo,44132,3857,1459,3.13
2025-10-29 09:25:22.954916,Photo,172229,311,13707,11.78
2025-11-13 09:25:22.954916,Photo,69986,3643,14835,6.33
2025-06-24 09:25:22.954916,Photo,11831,4726,13761,2.96
2025-04-27 09:25:22.954916,Carousel,47640,4594,9206,5.95
2025-11-19 09:25:22.954916,Reel,65537,243,8899,8.35
2025-06-27 09:25:22.954916,Video,105924,3644,3870,10.16
2025-09-04 09:25:22.954916,Video,100171,3605,9655,17.57
2025-09-24 09:25:22.954916,Photo,167514,163,9678,13.73
2025-11-07 09:25:22.954916,Carousel,77388,1785,11222,4.5
2025-02-12 09:25:22.954916,Photo,74935,3771,10780,26.71
2025-05-10 09:25:22.954916,Photo,70613,1877,7633,12.16
2025-07-24 09:25:22.954916,Carousel,97904,2083,14828,5.87
2025-08-24 09:25:22.954916,Video,51282,3272,244,4.27
2025-11-14 09:25:22.954916,Reel,182571,3378,5965,12.04
2025-03-02 09:25:22.954916,Reel,118507,4248,13015,27.97
2025-10-16 09:25:22.954916,Reel,24847,2980,8597,3.84
2025-07-18 09:25:22.954916,Photo,146527,390,9280,57.07
2025-02-18 09:25:22.954916,Reel,24909,1780,2436,2.28
2025-04-02 09:25:22.954916,Photo,60035,1929,13482,14.03
2025-11-14 09:25:22.954916,Carousel,127041,4993,11935,9.38
2025-09-25 09:25:22.954916,Photo,149120,4289,14559,9.14
2025-02-24 09:25:22.954916,Video,25742,3129,11406,5.15
2025-10-21 09:25:22.954916,Video,63399,2931,9784,8.72
2025-02-26 09:25:22.954916,Reel,7124,1699,9651,2.02
2025-02-28 09:25:22.954916,Photo,56644,1070,11415,6.96
2025-03-20 09:25:22.954916,Reel,130398,824,7989,7.34
2025-02-21 09:25:22.954916,Reel,165171,3606,13218,15.13
2025-10-15 09:25:22.954916,Photo,142205,3501,12146,8.27
2025-08-19 09:25:22.954916,Reel,196699,347,13152,33.38
2025-01-30 09:25:22.954916,Carousel,99868,3713,8163,13.01
2024-12-26 09:25:22.954916,Reel,9072,1629,11502,6.6
2025-01-27 09:25:22.954916,Photo,81106,361,8634,5.08
2024-12-24 09:25:22.954916,Reel,83466,2452,1163,4.12
2024-12-27 09:25:22.954916,Photo,129640,2765,12932,7.47
2025-05-18 09:25:22.954916,Carousel,159312,455,8025,9.42
2025-05-07 09:25:22.954916,Carousel,22346,1703,14262,1.98
2025-03-29 09:25:22.954916,Photo,166783,3874,6911,8.05
2025-10-12 09:25:22.954916,Video,47367,2864,7235,5.73
2024-12-20 09:25:22.954916,Reel,18008,1702,4384,1.32
2025-04-26 09:25:22.954916,Carousel,61345,4785,13507,6.63
2025-10-26 09:25:22.954916,Carousel,168797,44,14890,16.05
2024-12-14 09:25:22.954916,Photo,86728,137,10639,5.27
2025-04-21 09:25:22.954916,Video,145523,2898,10839,12.29
2025-03-29 09:25:22.954916,Reel,172923,1244,9044,8.83
2025-01-13 09:25:22.954916,Photo,194575,3803,3001,10.29
2025-08-25 09:25:22.954916,Carousel,91551,2180,10460,7.17
2025-07-08 09:25:22.954916,Video,9409,4609,5099,1.81
2025-07-25 09:25:22.954916,Carousel,187932,1176,4725,10.63
2025-07-06 09:25:22.954916,Carousel,179011,4617,3846,12.95
2025-08-24 09:25:22.954916,Carousel,192901,1462,3567,12.2
2025-08-22 09:25:22.954916,Photo,136295,1082,2693,9.34
2025-04-10 09:25:22.954916,Photo,165674,1279,8132,20.32
2025-01-30 09:25:22.954916,Carousel,155037,794,612,7.41
2025-03-16 09:25:22.954916,Photo,103744,1510,8293,5.32
2025-06-15 09:25:22.954916,Photo,72017,550,11821,31.08
2025-07-16 09:25:22.954916,Video,178690,700,5122,9.29
2024-12-01 09:25:22.954916,Carousel,83049,2921,5019,5.28
2025-05-28 09:25:22.954916,Reel,29200,3164,4351,2.32
2024-12-25 09:25:22.954916,Carousel,122408,1293,9769,68.36
2025-02-25 09:25:22.954916,Video,149777,139,2372,9.07
2025-02-05 09:25:22.954916,Photo,174739,1264,6094,9.23
2025-09-19 09:25:22.954916,Reel,138322,4399,11592,16.74
2025-08-20 09:25:22.954916,Carousel,115936,4203,14666,6.04
2025-03-11 09:25:22.954916,Photo,63064,1180,14766,28.27
2025-06-07 09:25:22.954916,Carousel,37206,3167,12742,3.38
2025-09-01 09:25:22.954916,Carousel,42626,3370,6102,4.05
2025-01-12 09:25:22.954916,Carousel,169044,1475,9299,18.49
2025-08-26 09:25:22.954916,Reel,33273,2702,12864,4.11
2025-03-21 09:25:22.954916,Reel,75198,1206,4556,20.01
2025-11-02 09:25:22.954916,Reel,185975,3081,2062,51.44
2025-03-29 09:25:22.954916,Photo,121171,1486,2334,16.44
2025-07-04 09:25:22.954916,Photo,31779,263,12340,2.75
2025-07-27 09:25:22.954916,Carousel,111432,3756,12462,8.94
2025-07-22 09:25:22.954916,Carousel,139915,599,13572,17.04
2024-12-19 09:25:22.954916,Video,98679,1896,13378,8.81
2025-10-24 09:25:22.954916,Reel,88977,4979,1952,12.95
2025-03-11 09:25:22.954916,Reel,41006,2587,2712,3.65
2025-09-04 09:25:22.954916,Video,143266,4872,2737,25.08
2025-01-27 09:25:22.954916,Carousel,133719,4147,7228,10.55
2025-05-06 09:25:22.954916,Video,155069,1618,4881,17.22
2025-06-03 09:25:22.954916,Video,126737,161,4895,6.32
2025-09-29 09:25:22.954916,Reel,85339,2078,314,6.98
2025-02-26 09:25:22.954916,Video,63282,3636,4265,3.75
2024-12-29 09:25:22.954916,Carousel,111823,1781,5075,7.17
2025-05-30 09:25:22.954916,Photo,56202,4520,13051,7.29
2025-10-07 09:25:22.954916,Carousel,184063,455,1670,12.87
2025-07-21 09:25:22.954916,Video,126407,3178,2869,9.98
2025-08-05 09:25:22.954916,Video,38801,1755,1691,2.36
2025-07-16 09:25:22.954916,Video,163082,1167,1391,12.88
2025-01-04 09:25:22.954916,Reel,181671,4529,3801,17.68
2025-10-04 09:25:22.954916,Video,68113,4504,690,4.47
2025-08-26 09:25:22.954916,Photo,116987,1012,10067,5.69
2025-07-10 09:25:22.954916,Reel,126270,957,11337,34.14
2025-04-05 09:25:22.954916,Photo,17099,4583,13053,2.22
2025-09-22 09:25:22.954916,Reel,120540,2532,9505,10.99
2025-08-14 09:25:22.954916,Carousel,71491,3802,3893,11.86
2025-05-18 09:25:22.954916,Carousel,85902,1382,10477,10.39
2025-05-08 09:25:22.954916,Video,63803,2796,9475,3.94
2024-12-28 09:25:22.954916,Reel,117093,2239,5449,6.61
2025-02-04 09:25:22.954916,Reel,42140,4297,9961,5.28
2024-12-09 09:25:22.954916,Video,12575,4379,12878,2.92
2025-04-16 09:25:22.954916,Reel,96160,3498,450,4.38
2025-01-06 09:25:22.954916,Carousel,100392,4619,14806,25.64
2024-12-19 09:25:22.954916,Video,151096,2217,2312,29.78
2025-02-06 09:25:22.954916,Carousel,58310,1355,3691,4.01
2025-04-20 09:25:22.954916,Video,94642,1988,5080,8.63
2025-10-24 09:25:22.954916,Reel,102411,3405,5152,7.49
2025-06-15 09:25:22.954916,Video,71284,3832,1927,7.54
2025-09-29 09:25:22.954916,Carousel,128099,1497,12075,16.99
2025-09-07 09:25:22.954916,Carousel,48179,57,8220,3.31
2025-06-20 09:25:22.954916,Carousel,95039,4877,1834,10.03
2025-09-23 09:25:22.954916,Photo,90793,1246,9574,9.0
2025-01-30 09:25:22.954916,Carousel,34521,2914,4883,3.19
2025-01-29 09:25:22.954916,Photo,3028,2087,3579,1.84
2025-11-08 09:25:22.954916,Photo,157712,4359,13660,8.98
2025-04-21 09:25:22.954916,Photo,140031,2775,718,28.07
2025-07-06 09:25:22.954916,Reel,156473,2178,10513,33.23
2024-12-20 09:25:22.954916,Video,135309,2062,4692,8.46
2025-08-10 09:25:22.954916,Reel,34252,3630,10100,2.43
2025-11-11 09:25:22.954916,Reel,94640,3557,13777,32.55
2025-01-08 09:25:22.954916,Reel,128262,1942,6247,7.76
2025-03-13 09:25:22.954916,Photo,195855,1510,4728,15.07
2025-04-03 09:25:22.954916,Video,33346,261,2739,3.2
2025-03-11 09:25:22.954916,Carousel,871,4152,6495,0.92
2025-05-27 09:25:22.954916,Reel,136371,345,14854,20.15
2024-11-23 09:25:22.954916,Video,16895,4241,6981,5.15
2025-11-10 09:25:22.954916,Reel,168288,3279,13339,20.69
2025-10-01 09:25:22.954916,Carousel,140383,344,7815,10.06
2025-04-25 09:25:22.954916,Photo,174231,4804,9288,16.42
2025-09-12 09:25:22.954916,Carousel,189125,1356,3733,12.02
2025-07-04 09:25:22.954916,Carousel,172737,1768,10928,60.33
2025-01-11 09:25:22.954916,Reel,38530,3947,4056,2.61
2025-04-09 09:25:22.954916,Video,42340,624,7260,3.28
2025-06-10 09:25:22.954916,Photo,129383,3062,253,9.84
2025-01-26 09:25:22.954916,Carousel,165073,2184,11355,14.01
2025-10-10 09:25:22.954916,Photo,55734,3850,7646,4.62
2025-02-13 09:25:22.954916,Photo,170921,304,1874,8.35
2025-03-19 09:25:22.954916,Video,155737,3640,2432,11.35
2025-10-09 09:25:22.954916,Reel,155215,1114,6698,14.36
2025-02-03 09:25:22.954916,Video,37285,2533,11780,3.58
2025-07-17 09:25:22.954916,Photo,135610,3111,5302,8.72
2025-02-09 09:25:22.954916,Reel,13184,2969,7844,1.98
2024-12-14 09:25:22.954916,Reel,118932,1053,13978,12.25
2025-01-12 09:25:22.954916,Photo,95790,3075,9539,8.46
2025-02-07 09:25:22.954916,Photo,11866,2082,4784,1.37
2025-05-29 09:25:22.954916,Carousel,98816,4270,14544,25.49
2025-04-03 09:25:22.954916,Carousel,25491,2533,6600,3.96
2025-07-07 09:25:22.954916,Photo,164268,4428,7984,15.51
2025-03-14 09:25:22.954916,Video,32281,3397,14204,5.05
2025-04-26 09:25:22.954916,Photo,137363,4075,6311,7.47
2025-11-01 09:25:22.954916,Carousel,32913,3195,6416,2.92
2025-06-18 09:25:22.954916,Carousel,81657,1691,11050,12.1
2025-06-06 09:25:22.954916,Video,50536,3814,545,5.1
2025-07-28 09:25:22.954916,Carousel,123966,4542,1524,55.58
2025-08-04 09:25:22.954916,Photo,59163,1360,9451,23.42
2024-11-24 09:25:22.954916,Reel,138269,130,8457,27.3
2025-07-12 09:25:22.954916,Carousel,131171,4198,6883,7.38
2025-11-10 09:25:22.954916,Carousel,165830,4028,8767,24.87
2025-01-12 09:25:22.954916,Reel,17983,3759,1555,1.18
2025-05-27 09:25:22.954916,Carousel,77498,4263,8552,5.65
2025-06-13 09:25:22.954916,Video,186856,1702,9382,12.49
2025-05-04 09:25:22.954916,Video,132177,1522,13898,9.25
2025-10-03 09:25:22.954916,Video,103014,1694,1002,6.81
2025-02-19 09:25:22.954916,Reel,146848,3,13511,19.05
2025-08-23 09:25:22.954916,Photo,84241,2573,2025,7.88
2025-09-03 09:25:22.954916,Video,55496,3675,10814,3.25
2025-07-12 09:25:22.954916,Carousel,141432,1395,14088,30.61
2025-04-22 09:25:22.954916,Video,32847,4956,12801,3.28
2025-10-22 09:25:22.954916,Carousel,177443,3777,13582,22.22
2024-12-08 09:25:22.954916,Photo,21349,1238,4334,2.76
2025-02-06 09:25:22.954916,Photo,100446,45,7491,8.68
2025-07-12 09:25:22.954916,Photo,121536,4123,4907,15.57
2025-06-14 09:25:22.954916,Reel,183928,335,4868,11.38
2025-09-02 09:25:22.954916,Carousel,83054,170,10021,12.06
2025-06-08 09:25:22.954916,Carousel,30093,2054,4334,7.77
2025-11-08 09:25:22.954916,Video,174673,3085,5184,8.77
2025-01-29 09:25:22.954916,Photo,135836,4962,9558,17.57
2025-09-07 09:25:22.954916,Carousel,67416,3854,9718,22.36
2025-01-17 09:25:22.954916,Video,5792,334,5700,1.88
2025-08-08 09:25:22.954916,Carousel,106764,3125,6972,35.47
2025-04-22 09:25:22.954916,Reel,188762,1018,7659,12.17
2024-12-03 09:25:22.954916,Carousel,166865,4529,13740,11.7
2025-03-03 09:25:22.954916,Video,32345,1186,7820,3.11
2024-11-27 09:25:22.954916,Video,180633,1679,11116,12.72
2025-08-03 09:25:22.954916,Photo,53934,1103,307,2.91
2025-07-28 09:25:22.954916,Carousel,113527,1844,14012,11.46
2025-10-29 09:25:22.954916,Photo,68601,2284,8869,4.0
2025-04-03 09:25:22.954916,Photo,80562,1990,4767,4.8
2025-06-06 09:25:22.954916,Reel,147879,1301,5355,8.67
2025-08-30 09:25:22.954916,Video,106357,2407,5761,7.11
2025-01-30 09:25:22.954916,Carousel,86602,581,3201,29.36
2025-07-16 09:25:22.954916,Reel,31247,7,8842,1.96
2025-06-15 09:25:22.954916,Photo,66211,4230,5559,7.4
2025-06-21 09:25:22.954916,Video,48744,1908,4747,7.28
2025-01-07 09:25:22.954916,Photo,21658,2040,7093,1.58
2025-10-30 09:25:22.954916,Carousel,49123,318,5032,24.93
2025-08-15 09:25:22.954916,Video,64785,674,12250,9.85
2025-10-17 09:25:22.954916,Video,178420,761,1529,22.06
2025-05-29 09:25:22.954916,Video,97788,3229,274,15.73
2025-06-21 09:25:22.954916,Carousel,54999,4039,2197,7.52
2025-05-11 09:25:22.954916,Reel,172582,2731,3833,19.39
2025-07-25 09:25:22.954916,Reel,13689,1151,11636,4.91
2025-04-04 09:25:22.954916,Reel,106644,2677,10782,8.23
2025-08-02 09:25:22.954916,Photo,191656,3729,1310,59.35
2024-12-14 09:25:22.954916,Video,27421,3652,10507,2.43
2024-12-11 09:25:22.954916,Photo,125407,3224,2227,7.55
2025-10-17 09:25:22.954916,Photo,132544,3754,3595,142.16
2025-03-25 09:25:22.954916,Video,53770,2134,13863,12.41
2025-07-27 09:25:22.954916,Photo,174059,691,702,9.47
2025-10-04 09:25:22.954916,Video,4585,3168,8556,3.58
2025-08-27 09:25:22.954916,Carousel,180453,1976,12528,15.92
2025-06-16 09:25:22.954916,Reel,176925,21,8749,8.94
2025-05-27 09:25:22.954916,Photo,8603,4474,13680,3.26
2025-09-03 09:25:22.954916,Reel,9912,3349,6832,1.4
2024-12-21 09:25:22.954916,Reel,83100,2542,14365,7.69
2025-02-21 09:25:22.954916,Video,126713,4418,6611,6.68
2024-12-16 09:25:22.954916,Reel,183130,441,7594,11.89
2025-05-02 09:25:22.954916,Video,5553,798,8364,0.86
2024-12-16 09:25:22.954916,Reel,159070,4950,13671,16.31
2025-10-25 09:25:22.954916,Photo,125074,4180,6321,83.0
2025-08-03 09:25:22.954916,Reel,166513,426,10269,10.97
2025-10-31 09:25:22.954916,Reel,134033,4996,9281,21.91
2025-10-26 09:25:22.954916,Photo,36622,768,8811,8.1
2025-10-12 09:25:22.954916,Reel,142231,1804,1060,102.79
2025-01-22 09:25:22.954916,Carousel,132136,3335,2556,7.28
2025-02-12 09:25:22.954916,Reel,78770,3984,3463,16.96
2025-09-02 09:25:22.954916,Video,12097,1115,12670,1.65
2025-08-05 09:25:22.954916,Video,133046,4166,14732,9.07
2024-12-26 09:25:22.954916,Reel,110737,3002,7762,17.94
2025-03-01 09:25:22.954916,Carousel,76249,1826,4663,4.07
2025-10-11 09:25:22.954916,Video,44657,3507,3173,2.65
2025-05-28 09:25:22.954916,Reel,35179,875,3278,2.23
2025-01-13 09:25:22.954916,Reel,29252,655,3637,1.96
2025-04-10 09:25:22.954916,Video,167084,565,4088,13.75
2025-06-22 09:25:22.954916,Photo,118429,174,9687,9.06
2025-08-26 09:25:22.954916,Photo,51366,746,1602,13.68
2025-08-25 09:25:22.954916,Carousel,8865,3384,6388,1.35
2025-07-26 09:25:22.954916,Photo,39907,3789,6484,7.34
2024-12-25 09:25:22.954916,Photo,171272,991,2585,21.47
2024-11-26 09:25:22.954916,Reel,82508,1353,12994,68.0
2025-06-01 09:25:22.954916,Carousel,126585,172,6676,7.2
2025-05-14 09:25:22.954916,Reel,11897,2621,12862,1.26
2025-04-18 09:25:22.954916,Photo,29050,3511,11673,2.19
2025-05-14 09:25:22.954916,Video,21588,661,9961,2.7
2025-06-10 09:25:22.954916,Photo,133541,956,2758,6.46
2025-08-11 09:25:22.954916,Reel,93634,1995,12481,5.72
2024-12-05 09:25:22.954916,Reel,117441,3216,11901,9.76
2025-08-21 09:25:22.954916,Carousel,192539,4123,7072,34.22
2025-05-01 09:25:22.954916,Photo,107652,4410,14417,25.84
2025-05-19 09:25:22.954916,Reel,160131,828,10381,9.43
2024-12-10 09:25:22.954916,Photo,124977,1926,3632,8.81
2025-02-10 09:25:22.954916,Photo,109003,2697,2453,5.27
2025-06-14 09:25:22.954916,Reel,140413,1943,272,11.41
2025-06-09 09:25:22.954916,Reel,154620,3447,13637,10.02
2025-10-02 09:25:22.954916,Video,24476,3164,11187,5.52
2025-07-31 09:25:22.954916,Carousel,95422,3204,4065,4.78
2025-02-21 09:25:22.954916,Reel,193230,1918,795,12.17
2025-08-28 09:25:22.954916,Reel,33830,4832,1299,6.34
2024-12-04 09:25:22.954916,Photo,10850,685,3525,4.88
2025-09-26 09:25:22.954916,Video,132606,2436,2801,128.71
2025-05-31 09:25:22.954916,Reel,141169,2482,2695,7.26
2025-11-13 09:25:22.954916,Photo,65899,106,8410,3.56
2025-06-02 09:25:22.954916,Photo,114791,4867,766,8.29
2025-04-25 09:25:22.954916,Photo,29210,4134,5306,4.73
2025-04-17 09:25:22.954916,Reel,27996,2201,4712,2.46
2025-01-20 09:25:22.954916,Reel,197945,814,3827,16.43
2025-07-11 09:25:22.954916,Photo,120394,2131,6286,39.61
2025-02-25 09:25:22.954916,Carousel,45349,3485,2317,3.38
2025-05-21 09:25:22.954916,Video,18648,216,1416,1.89
2025-04-02 09:25:22.954916,Video,112864,2981,14065,6.61
2025-05-14 09:25:22.954916,Photo,144603,1411,1498,20.54
2025-02-21 09:25:22.954916,Video,21519,3683,11105,3.09
2024-12-09 09:25:22.954916,Photo,198503,3414,5872,41.27
2025-02-06 09:25:22.954916,Reel,23372,998,11669,1.92
2025-03-18 09:25:22.954916,Photo,66877,2652,13165,3.97
2025-09-28 09:25:22.954916,Video,47932,3508,11951,6.19
2025-01-28 09:25:22.954916,Carousel,41004,881,343,3.0
2025-10-16 09:25:22.954916,Carousel,55514,3179,5382,3.35
2025-05-03 09:25:22.954916,Video,80784,4622,13914,9.17
2025-01-17 09:25:22.954916,Reel,190258,2224,10781,15.17
2025-01-14 09:25:22.954916,Video,49779,4373,1100,2.92
2024-12-02 09:25:22.954916,Carousel,149578,1602,3142,11.24
2025-04-21 09:25:22.954916,Photo,52772,4302,10887,9.41
2025-03-27 09:25:22.954916,Carousel,12810,1977,12496,5.09
2024-12-22 09:25:22.954916,Carousel,168118,2893,1324,12.63
2025-06-07 09:25:22.954916,Carousel,140484,841,13692,16.82
2025-02-17 09:25:22.954916,Reel,48699,1111,14588,7.52
2025-11-19 09:25:22.954916,Reel,54223,3243,13276,9.22
2025-05-10 09:25:22.954916,Video,141931,1825,1818,20.35
2025-02-19 09:25:22.954916,Video,5418,2615,9739,1.04
2025-04-05 09:25:22.954916,Video,36326,2544,12592,6.78
2025-06-06 09:25:22.954916,Carousel,36611,4251,3334,15.04
2025-08-26 09:25:22.954916,Reel,64787,3584,11042,6.11
2025-10-26 09:25:22.954916,Video,128854,3312,11034,12.18
2025-11-09 09:25:22.954916,Reel,188669,4206,10423,10.29
2025-03-26 09:25:22.954916,Video,147680,2066,8736,10.08
2025-03-10 09:25:22.954916,Video,164007,4173,2642,52.33
2025-01-31 09:25:22.954916,Photo,184465,3089,11308,12.06
2024-12-13 09:25:22.954916,Photo,88094,362,8783,9.87
2025-04-02 09:25:22.954916,Carousel,114473,1039,12191,8.99
2025-09-14 09:25:22.954916,Carousel,108445,3708,13109,30.9
2025-03-27 09:25:22.954916,Photo,6276,358,1859,1.56
2025-01-07 09:25:22.954916,Photo,74815,4208,771,8.27
2025-03-14 09:25:22.954916,Photo,45183,378,12604,3.7
2025-08-15 09:25:22.954916,Carousel,94921,4701,194,6.42
2025-09-09 09:25:22.954916,Carousel,189615,2084,3695,21.1
2025-08-26 09:25:22.954916,Reel,165864,1872,3115,11.06
2025-09-06 09:25:22.954916,Photo,114554,2766,7438,7.09
2025-03-23 09:25:22.954916,Carousel,186304,4220,12221,15.22
2025-09-12 09:25:22.954916,Photo,96887,375,10849,6.15
2025-10-24 09:25:22.954916,Carousel,184836,1752,9732,30.76
2024-12-09 09:25:22.954916,Photo,171468,769,11906,7.91
2025-08-04 09:25:22.954916,Photo,147692,3282,8787,8.85
2025-08-30 09:25:22.954916,Video,115428,624,6643,10.31
2025-08-04 09:25:22.954916,Reel,162979,4854,6963,11.68
2025-08-28 09:25:22.954916,Carousel,158202,1991,9834,9.82
2025-02-02 09:25:22.954916,Carousel,123146,4021,6878,7.25
2025-06-11 09:25:22.954916,Reel,80125,253,8271,5.57
2025-05-19 09:25:22.954916,Photo,31201,4057,11957,3.83
2024-12-06 09:25:22.954916,Carousel,159785,3204,2620,33.75
2025-04-28 09:25:22.954916,Reel,18715,4981,14135,3.62
2025-07-08 09:25:22.954916,Photo,67448,1823,14959,5.68
2025-08-24 09:25:22.954916,Carousel,20169,3079,7206,1.89
2025-02-26 09:25:22.954916,Reel,1356,2249,8647,1.09
2025-09-13 09:25:22.954916,Video,146449,4813,2988,12.26
2025-06-12 09:25:22.954916,Photo,107623,4842,8769,30.19
2025-01-10 09:25:22.954916,Photo,42413,4941,11370,2.93
2025-11-05 09:25:22.954916,Reel,199258,1697,6973,10.02
2025-02-18 09:25:22.954916,Video,145826,851,12566,12.93
2024-11-27 09:25:22.954916,Video,94304,3329,13597,5.26
2025-04-20 09:25:22.954916,Photo,99611,257,14897,19.46
2025-06-25 09:25:22.954916,Photo,106052,2068,13920,8.62
2025-11-12 09:25:22.954916,Carousel,119046,2525,8614,13.49
2024-11-27 09:25:22.954916,Video,170281,3142,1908,10.29
2025-06-28 09:25:22.954916,Reel,197602,1990,5795,31.35
2025-05-18 09:25:22.954916,Video,148729,290,1289,13.55
2025-08-24 09:25:22.954916,Reel,174120,4968,3629,39.3
2025-01-28 09:25:22.954916,Reel,124307,3869,10726,12.2
2025-11-14 09:25:22.954916,Carousel,109937,371,2953,6.62
2025-06-06 09:25:22.954916,Video,131690,3887,13912,9.73
